ID,Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter,Timestamp,Outcome,Age at Intake,Age Unknown,Adopted,Intake Month,Adopted Prob,Adoption Prob %
94004,2026 Sep 06 03:38:50 PM,31698,Tootie,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Grey Tabby,Unknown,2026-05-25,2026-08-17 11:36:00,20,2026 Sep 12 12:15:10 AM,Adopted,3.0,0,1,8,0.9895138226882746,98.95
94003,2026 Sep 06 03:32:48 PM,32048,Daisy,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2021-08-24,2026-08-24 14:06:00,13,2026 Sep 12 12:15:10 AM,Adopted,60.0,0,1,8,0.6048034934497817,60.48
93998,2026 Sep 06 03:15:00 PM,31352,Kaley,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,Unknown,2025-02-10,2026-08-10 11:54:00,27,2026 Sep 12 12:15:10 AM,Adopted,18.0,0,1,8,0.7666666666666667,76.67
93997,2026 Sep 06 03:14:38 PM,30035,Jiji,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Black,Unknown,2026-05-16,2026-07-15 15:20:00,53,2026 Sep 12 12:15:10 AM,Adopted,2.0,0,1,7,0.9895138226882746,98.95
93994,2026 Sep 06 02:18:00 PM,32622,,Transfer Out,,Kitten,Female,Unknown,Domestic Shorthair,Black,Tortoiseshell,2026-08-09,2026-09-06 12:36:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93989,2026 Sep 06 01:29:50 PM,32147,Audrey,Adopted,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,White,2025-10-26,2026-08-26 16:53:00,11,2026 Sep 12 12:15:10 AM,Adopted,10.0,0,1,8,0.7666666666666667,76.67
93985,2026 Sep 06 12:41:37 PM,27624,La'Marcus,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2026-05-05,2026-06-10 08:42:00,88,2026 Sep 12 12:15:10 AM,Adopted,1.0,0,1,6,0.9895138226882746,98.95
93981,2026 Sep 06 12:08:58 PM,32034,Keira,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Torbie,Unknown,2026-04-24,2026-08-24 12:37:00,13,2026 Sep 12 12:15:10 AM,Adopted,4.0,0,1,8,0.9047619047619048,90.48
93964,2026 Sep 06 11:31:00 AM,32471,Bear,Reclaimed,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2024-09-02,2026-09-02 18:14:00,4,2026 Sep 12 12:15:10 AM,Returned to owner,24.0,0,0,9,0.7666666666666667,76.67
93961,2026 Sep 06 11:28:00 AM,32551,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,Brown Tabby,2026-08-07,2026-09-04 14:20:00,2,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93941,2026 Sep 06 08:39:00 AM,32259,,Euthanized,Agonal,Cat,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2024-08-28,2026-08-28 15:23:00,9,2026 Sep 12 12:15:10 AM,Death,24.0,0,0,8,0.044036697247706424,4.4
93940,2026 Sep 06 08:37:00 AM,32182,Burrito,Euthanized,Suffering,Cat,Male,Unknown,Domestic Shorthair,Tabby,Unknown,2026-02-27,2026-08-27 12:32:00,10,2026 Sep 12 12:15:10 AM,Death,6.0,0,0,8,0.044036697247706424,4.4
93939,2026 Sep 06 08:36:00 AM,32445,,Euthanized,Suffering,Kitten,Unknown,Unknown,Domestic Shorthair,Tabby,Unknown,2026-07-22,2026-09-02 12:47:00,4,2026 Sep 12 12:15:10 AM,Death,2.0,0,0,9,0.0,0.0
93933,2026 Sep 05 06:34:00 PM,32146,Amie,Adopted,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-11-02,2026-08-26 16:53:00,10,2026 Sep 12 12:15:10 AM,Adopted,9.0,0,1,8,0.7666666666666667,76.67
93931,2026 Sep 05 06:24:00 PM,32602,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,3.0,1,0,9,0.0,0.0
93930,2026 Sep 05 06:24:00 PM,32601,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-08-29,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93929,2026 Sep 05 06:24:00 PM,32600,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-08-29,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93928,2026 Sep 05 06:24:00 PM,32599,Canela,Transfer Out,,Cat,Female,No,Domestic Shorthair,Orange,Unknown,2025-09-05,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,12.0,0,0,9,0.015873015873015872,1.59
93927,2026 Sep 05 06:24:00 PM,32596,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-08-15,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93926,2026 Sep 05 06:24:00 PM,32595,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-08-15,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93925,2026 Sep 05 06:24:00 PM,32594,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-08-15,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93924,2026 Sep 05 06:24:00 PM,32593,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-08-15,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93923,2026 Sep 05 06:24:00 PM,32592,Concha,Transfer Out,,Cat,Female,No,Domestic Shorthair,Orange,Unknown,2025-09-05,2026-09-05 14:13:00,0,2026 Sep 12 12:15:10 AM,Transferred,12.0,0,0,9,0.015873015873015872,1.59
93922,2026 Sep 05 06:24:00 PM,32604,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2026-08-29,2026-09-05 14:35:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93921,2026 Sep 05 06:24:00 PM,32586,Unknown,Transfer Out,,Kitten,Female,Unknown,Domestic Shorthair,Ginger Tabby,Grey,2026-08-22,2026-09-05 13:30:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93907,2026 Sep 05 05:11:00 PM,32362,,Adopted,,Kitten,Male,Yes,Domestic Medium Hair,Blue,Unknown,2026-07-13,2026-08-31 13:13:00,5,2026 Sep 12 12:15:10 AM,Adopted,1.0,0,1,8,0.9895138226882746,98.95
93893,2026 Sep 05 04:38:00 PM,32019,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,Unknown,2026-07-20,2026-08-24 11:41:00,12,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,8,0.0,0.0
93885,2026 Sep 05 03:38:01 PM,31677,Hercules Mulligan,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2025-03-16,2026-08-16 13:56:00,20,2026 Sep 12 12:15:10 AM,Adopted,17.0,0,1,8,0.7666666666666667,76.67
93881,2026 Aug 18 02:51:00 PM,28514,Unknown ,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Black,Black,2026-05-19,2026-06-19 10:40:00,60,2026 Sep 12 12:15:14 AM,Transferred,1.0,0,0,6,0.0,0.0
93880,2026 Aug 18 02:51:00 PM,28513,Unknown ,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Grey Tabby,Black,2026-05-19,2026-06-19 10:40:00,60,2026 Sep 12 12:15:14 AM,Transferred,1.0,0,0,6,0.0,0.0
93879,2026 Aug 18 02:51:00 PM,28512,Unknown ,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Grey Tabby,Black,2026-05-19,2026-06-19 10:40:00,60,2026 Sep 12 12:15:14 AM,Transferred,1.0,0,0,6,0.0,0.0
93878,2026 Jun 29 02:49:00 PM,28823,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Grey Tabby,Unknown,2026-06-03,2026-06-24 14:12:00,5,2026 Sep 12 12:15:26 AM,Transferred,0.0,0,0,6,0.0,0.0
93875,2026 Sep 05 02:36:00 PM,32572, beano,Reclaimed,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2022-05-22,2026-09-04 17:26:00,1,2026 Sep 12 12:15:10 AM,Returned to owner,52.0,0,0,9,0.015873015873015872,1.59
93874,2026 Sep 05 02:36:00 PM,32324,Big Girl,Reclaimed,,Cat,Female,Yes,Domestic Shorthair,Black,White,2021-03-21,2026-08-30 15:06:00,6,2026 Sep 12 12:15:10 AM,Returned to owner,65.0,0,0,8,0.6048034934497817,60.48
93873,2026 Sep 05 02:36:00 PM,32323,Leo ,Reclaimed,,Cat,Male,Yes,Domestic Shorthair,Black,White,2021-03-21,2026-08-30 15:06:00,6,2026 Sep 12 12:15:10 AM,Returned to owner,65.0,0,0,8,0.6048034934497817,60.48
93872,2026 Sep 05 02:34:19 PM,31533,Butterfly,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Brown Tabby,White,2026-06-25,2026-08-13 12:42:00,23,2026 Sep 12 12:15:10 AM,Adopted,2.0,0,1,8,0.9895138226882746,98.95
93868,2026 Sep 05 02:17:00 PM,30254,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2026-07-13,2026-07-20 18:28:00,47,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,7,0.0,0.0
93852,2026 Sep 05 02:13:00 PM,31903,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2026-08-14,2026-08-21 13:33:00,15,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93851,2026 Sep 05 02:13:00 PM,31902,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2026-08-14,2026-08-21 13:33:00,15,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93850,2026 Sep 05 02:13:00 PM,31901,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2026-08-14,2026-08-21 13:33:00,15,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93849,2026 Sep 05 02:13:00 PM,31900,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2026-08-14,2026-08-21 13:33:00,15,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93843,2026 Sep 05 02:01:00 PM,31985,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,White,Brown,2026-08-09,2026-08-23 13:57:00,13,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93842,2026 Sep 05 02:01:00 PM,31984,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,White,Muted Calico,2026-08-09,2026-08-23 13:57:00,13,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93841,2026 Sep 05 02:01:00 PM,31983,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,White,Brown,2026-08-09,2026-08-23 13:57:00,13,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93840,2026 Sep 05 02:01:00 PM,31982,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,White,Brown,2026-08-09,2026-08-23 13:57:00,13,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93839,2026 Sep 05 02:01:00 PM,31981,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,White,Brown,2026-08-09,2026-08-23 13:57:00,13,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93838,2026 Sep 05 02:01:00 PM,31980,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,White,Brown,2026-08-09,2026-08-23 13:57:00,13,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93837,2026 Sep 05 01:46:00 PM,32051,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2026-08-15,2026-08-24 15:31:00,12,2026 Sep 12 12:15:10 AM,Transferred,0.0,0,0,8,0.0,0.0
93829,2026 Sep 05 01:15:55 PM,31291,Honey Bun,Adopted,,Cat,Male,Yes,Domestic Shorthair,Cream,White,2023-08-11,2026-08-08 12:21:00,28,2026 Sep 12 12:15:10 AM,Adopted,36.0,0,1,8,0.7666666666666667,76.67
93826,2026 Sep 05 12:55:14 PM,31385,Ross,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2023-08-10,2026-08-10 16:08:00,26,2026 Sep 12 12:15:10 AM,Adopted,36.0,0,1,8,0.7666666666666667,76.67
93823,2026 Sep 05 12:52:00 PM,32320,ZiegenBock,Return to Habitat,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2026-03-03,2026-08-30 13:34:00,6,2026 Sep 12 12:15:10 AM,Return to habitat,5.0,0,0,8,0.9047619047619048,90.48
93808,2026 Sep 05 11:23:00 AM,32361,,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Grey Tabby,Unknown,2026-07-13,2026-08-31 13:13:00,5,2026 Sep 12 12:15:10 AM,Adopted,1.0,0,1,8,0.9895138226882746,98.95
93805,2026 Sep 05 11:16:55 AM,30914,Dixie,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Orange Tabby,Unknown,2026-05-20,2026-08-03 13:36:00,33,2026 Sep 12 12:15:10 AM,Adopted,3.0,0,1,8,0.9895138226882746,98.95
93775,2026 Sep 04 10:26:00 PM,32570,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,Unknown,2026-08-14,2026-09-04 16:46:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93774,2026 Sep 04 10:26:00 PM,32569,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,White,2026-08-14,2026-09-04 16:46:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93773,2026 Sep 04 10:26:00 PM,32561,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,White,,2026-09-04 15:20:00,0,2026 Sep 12 12:15:10 AM,Transferred,3.0,1,0,9,0.0,0.0
93772,2026 Sep 04 10:26:00 PM,32560,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Lilac Point,White,,2026-09-04 15:20:00,0,2026 Sep 12 12:15:10 AM,Transferred,3.0,1,0,9,0.0,0.0
93771,2026 Sep 04 10:26:00 PM,32559,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,Unknown,,2026-09-04 15:20:00,0,2026 Sep 12 12:15:10 AM,Transferred,3.0,1,0,9,0.0,0.0
93770,2026 Sep 04 10:26:00 PM,32558,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,White,,2026-09-04 15:20:00,0,2026 Sep 12 12:15:10 AM,Transferred,3.0,1,0,9,0.0,0.0
93768,2026 Sep 04 07:34:26 PM,29604,Star,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Brown Tabby,White,2026-06-23,2026-07-07 12:22:00,59,2026 Sep 12 12:15:10 AM,Adopted,1.0,0,1,7,0.9895138226882746,98.95
93765,2026 Sep 04 06:16:31 PM,32137,Sputnik,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Blue,Unknown,2026-04-26,2026-08-26 13:24:00,9,2026 Sep 12 12:15:10 AM,Adopted,4.0,0,1,8,0.9047619047619048,90.48
93761,2026 Sep 04 06:03:38 PM,32372,,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Cream,Cream Ginger Tabby,2026-04-17,2026-08-31 14:52:00,4,2026 Sep 12 12:15:10 AM,Adopted,4.0,0,1,8,0.9047619047619048,90.48
93759,2026 Sep 04 06:02:08 PM,26822,Nilla Wafer,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Brown Tabby,White,2026-04-30,2026-05-28 12:44:00,99,2026 Sep 12 12:15:10 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
93730,2026 Sep 04 04:23:00 PM,29088,Mango,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Orange Tabby,White,2026-05-17,2026-06-28 13:38:00,68,2026 Sep 12 12:15:10 AM,Adopted,1.0,0,1,6,0.9895138226882746,98.95
93727,2026 Sep 04 04:20:05 PM,32353,,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Calico,Unknown,2026-07-13,2026-08-31 12:31:00,4,2026 Sep 12 12:15:10 AM,Adopted,1.0,0,1,8,0.9895138226882746,98.95
93724,2026 Sep 04 04:05:01 PM,32204,Sonic,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Brown Tabby,2024-10-27,2026-08-27 17:24:00,8,2026 Sep 12 12:15:10 AM,Adopted,22.0,0,1,8,0.7666666666666667,76.67
93715,2026 Sep 04 03:30:00 PM,32548,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Black,Unknown,,2026-09-04 13:55:00,0,2026 Sep 12 12:15:10 AM,Transferred,3.0,1,0,9,0.0,0.0
93714,2026 Sep 04 03:30:00 PM,32549,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,White,Unknown,,2026-09-04 13:55:00,0,2026 Sep 12 12:15:10 AM,Transferred,3.0,1,0,9,0.0,0.0
93713,2026 Sep 04 03:30:00 PM,32547,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,Black,2026-08-14,2026-09-04 13:44:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93712,2026 Sep 04 03:30:00 PM,32546,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,Black,2026-08-14,2026-09-04 13:44:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93711,2026 Sep 04 03:30:00 PM,32545,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,Black,2026-08-14,2026-09-04 13:44:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93710,2026 Sep 04 03:30:00 PM,32544,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,Black,2026-08-14,2026-09-04 13:44:00,0,2026 Sep 12 12:15:10 AM,Transferred,1.0,0,0,9,0.0,0.0
93693,2026 Sep 04 02:43:24 PM,24738,Harry,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2020-04-22,2026-04-22 12:02:00,135,2026 Sep 12 12:15:11 AM,Adopted,72.0,0,1,4,0.6048034934497817,60.48
93669,2026 Sep 04 01:20:00 PM,32529,,Transfer Out,,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2026-08-14,2026-09-04 11:47:00,0,2026 Sep 12 12:15:11 AM,Transferred,1.0,0,0,9,0.0,0.0
93666,2026 Sep 04 12:56:17 PM,28811,Irie,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-06-24,2026-06-24 13:06:00,72,2026 Sep 12 12:15:11 AM,Adopted,12.0,0,1,6,0.7666666666666667,76.67
93638,2026 Sep 04 12:09:00 PM,30591,Saturn,Adopted,,Cat,Female,Yes,Domestic Shorthair,Tortoiseshell,White,2026-02-28,2026-07-27 18:39:00,39,2026 Sep 12 12:15:11 AM,Adopted,5.0,0,1,7,0.9047619047619048,90.48
93626,2026 Sep 04 11:36:00 AM,32228,,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Grey,White,2021-08-28,2026-08-28 11:39:00,7,2026 Sep 12 12:15:11 AM,Return to habitat,60.0,0,0,8,0.6048034934497817,60.48
93625,2026 Sep 04 11:35:00 AM,32227,,Return to Habitat,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2024-09-02,2026-08-28 11:39:00,7,2026 Sep 12 12:15:11 AM,Return to habitat,23.0,0,0,8,0.7666666666666667,76.67
93593,2026 Sep 03 05:27:46 PM,29379,Teardrop,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Unknown,2021-07-03,2026-07-03 16:11:00,62,2026 Sep 12 12:15:11 AM,Adopted,60.0,0,1,7,0.6048034934497817,60.48
93586,2026 Sep 03 04:47:00 PM,32512,,Transfer Out,,Kitten,Unknown,No,Domestic Shorthair,Blue,Tabby,2026-09-01,2026-09-03 14:17:00,0,2026 Sep 12 12:15:11 AM,Transferred,0.0,0,0,9,0.0,0.0
93582,2026 Sep 03 04:25:02 PM,31605,Barney,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Grey Tabby,White,2026-06-26,2026-08-14 15:45:00,20,2026 Sep 12 12:15:11 AM,Adopted,2.0,0,1,8,0.9895138226882746,98.95
93548,2026 Sep 03 01:57:00 PM,31919,,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2020-08-25,2026-08-21 15:24:00,13,2026 Sep 12 12:15:11 AM,Return to habitat,72.0,0,0,8,0.6048034934497817,60.48
93524,2026 Sep 03 12:42:00 PM,29382,Star,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Unknown,2021-07-03,2026-08-21 12:58:00,13,2026 Sep 12 12:15:11 AM,Adopted,61.0,0,1,8,0.6048034934497817,60.48
93517,2026 Sep 03 12:30:23 PM,30156,Line Cook,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,2024-07-18,2026-07-18 10:43:00,47,2026 Sep 12 12:15:11 AM,Adopted,24.0,0,1,7,0.7666666666666667,76.67
93458,2026 Sep 03 08:18:00 AM,32241,Anna,Unassisted Death,,Kitten,Female,Yes,Domestic Shorthair,Brown Tabby,White,2026-05-28,2026-08-28 13:36:00,6,2026 Sep 12 12:15:11 AM,Death,3.0,0,0,8,0.9895138226882746,98.95
93457,2026 Sep 03 07:23:00 AM,32394,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Blue,Unknown,2026-03-04,2026-09-01 12:43:00,2,2026 Sep 12 12:15:11 AM,Transferred,6.0,0,0,9,0.044036697247706424,4.4
93456,2026 Sep 03 07:23:00 AM,32395,,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Brown Tabby,White,2025-03-18,2026-09-01 12:43:00,2,2026 Sep 12 12:15:11 AM,Transferred,18.0,0,0,9,0.044036697247706424,4.4
93455,2026 Sep 03 07:23:00 AM,32319,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Orange Tabby,White,,2026-08-30 13:34:00,4,2026 Sep 12 12:15:11 AM,Transferred,3.0,1,0,8,0.015873015873015872,1.59
93454,2026 Sep 03 07:23:00 AM,32338,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,White,2024-08-31,2026-08-31 11:02:00,3,2026 Sep 12 12:15:11 AM,Transferred,24.0,0,0,8,0.044036697247706424,4.4
93441,2026 Sep 02 06:24:36 PM,32136,,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Grey Tabby,Unknown,2026-04-26,2026-08-26 13:24:00,7,2026 Sep 12 12:15:11 AM,Adopted,4.0,0,1,8,0.9047619047619048,90.48
93424,2026 Sep 02 04:55:23 PM,32263,Opalite,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Grey Tabby,White,2026-05-28,2026-08-28 16:53:00,5,2026 Sep 12 12:15:11 AM,Adopted,3.0,0,1,8,0.9895138226882746,98.95
93421,2026 Sep 02 04:43:19 PM,32092,Jazz,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Calico,Unknown,2026-07-19,2026-08-25 14:24:00,8,2026 Sep 12 12:15:11 AM,Adopted,1.0,0,1,8,0.9895138226882746,98.95
93420,2026 Sep 02 04:34:00 PM,28740,,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Black,White,2026-05-26,2026-06-23 11:53:00,71,2026 Sep 12 12:15:11 AM,Adopted,1.0,0,1,6,0.9895138226882746,98.95
93418,2026 Sep 02 04:34:00 PM,32192,,Return to Habitat,,Cat,Female,Yes,Russian,Blue,White,2024-08-31,2026-08-27 14:44:00,6,2026 Sep 12 12:15:11 AM,Return to habitat,24.0,0,0,8,0.7666666666666667,76.67
93417,2026 Sep 02 04:30:08 PM,29362,Zephyr,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,Black,2022-01-03,2026-07-03 12:16:00,61,2026 Sep 12 12:15:11 AM,Adopted,54.0,0,1,7,0.6048034934497817,60.48
93416,2026 Sep 02 04:29:30 PM,32082,,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2026-06-30,2026-08-25 12:51:00,8,2026 Sep 12 12:15:11 AM,Adopted,2.0,0,1,8,0.9895138226882746,98.95
93413,2026 Sep 02 04:15:00 PM,31576,,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2024-08-17,2026-08-16 22:34:00,17,2026 Sep 12 12:15:11 AM,Return to habitat,24.0,0,0,8,0.7666666666666667,76.67
93412,2026 Sep 02 04:15:02 PM,30689,Rocky,Adopted,,Kitten,Male,Yes,Russian,Blue,Unknown,2026-05-29,2026-07-29 20:06:00,35,2026 Sep 12 12:15:11 AM,Adopted,2.0,0,1,7,0.9895138226882746,98.95
93411,2026 Sep 02 04:11:00 PM,32038,,Return to Habitat,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,Cream,2025-08-24,2026-08-24 12:56:00,9,2026 Sep 12 12:15:11 AM,Return to habitat,12.0,0,0,8,0.7666666666666667,76.67
93409,2026 Sep 02 04:10:00 PM,32040,Fern,Return to Habitat,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,Orange Tabby,2024-02-24,2026-08-24 12:56:00,9,2026 Sep 12 12:15:11 AM,Return to habitat,30.0,0,0,8,0.7666666666666667,76.67
93393,2026 Sep 02 03:18:18 PM,31194,Avery,Adopted,,Cat,Female,Yes,Domestic Medium Hair,Orange Tabby,Unknown,2023-08-06,2026-08-31 15:58:00,2,2026 Sep 12 12:15:11 AM,Adopted,36.0,0,1,8,0.7666666666666667,76.67
93384,2026 Sep 02 02:57:04 PM,29358,Danja,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange,White,2025-07-01,2026-08-03 14:05:00,30,2026 Sep 12 12:15:11 AM,Adopted,13.0,0,1,8,0.7666666666666667,76.67
93382,2026 Sep 02 02:53:12 PM,31410,Thibodeaux,Adopted,,Cat,Male,Yes,Domestic Shorthair,Grey Tabby,Unknown,2026-03-29,2026-09-01 11:13:00,1,2026 Sep 12 12:15:11 AM,Adopted,6.0,0,1,9,0.9047619047619048,90.48
93334,2026 Sep 02 12:03:00 PM,32392,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Grey Tabby,Unknown,2026-08-01,2026-09-01 11:25:00,1,2026 Sep 12 12:15:11 AM,Transferred,1.0,0,0,9,0.0,0.0
93333,2026 Sep 02 12:03:00 PM,32409,,Transfer Out,,Kitten,Male,Unknown,Domestic Shorthair,Brown Tabby,White,2026-08-11,2026-09-01 16:07:00,1,2026 Sep 12 12:15:11 AM,Transferred,1.0,0,0,9,0.0,0.0
